xObs,xMean,xMedian,xRMS,xSigma
-79.44999999998949,0.0037643816522033432,6.476013954700322e-08,1.5724014004140207e-07,0.011300433494536844
-79.43999999998948,0.0037673960223318106,6.488796391711581e-08,1.5753957811870653e-07,0.011309467386939926
-79.42999999998948,0.0037704115428048687,6.501604058854617e-08,1.5783958642666566e-07,0.011318504717959749
-79.41999999998947,0.0037734282136225148,6.514437005928923e-08,1.5814016605118965e-07,0.0113275454875963
-79.40999999998947,0.0037764460347847503,6.52729528283238e-08,1.5844131808025687e-07,0.011336589695849589
-79.39999999998946,0.0037794650062915737,6.540178939561265e-08,1.5874304360391737e-07,0.011345637342719605
-79.38999999998946,0.0037824851281429883,6.553088026210627e-08,1.5904534371429712e-07,0.011354688428206361
-79.37999999998945,0.003785506400338991,6.566022592974304e-08,1.5934821950560183e-07,0.011363742952309845
-79.36999999998945,0.003788528822879582,6.578982690145301e-08,1.5965167207412095e-07,0.011372800915030063
-79.35999999998944,0.0037915523957647627,6.591968368115822e-08,1.5995570251823166e-07,0.011381862316367019
-79.34999999998944,0.0037945771189945333,6.60497967737753e-08,1.6026031193840273e-07,0.011390927156320705
-79.33999999998943,0.0037976029925688914,6.618016668521828e-08,1.605655014371987e-07,0.011399995434891123
-79.32999999998943,0.003800630016487839,6.631079392239877e-08,1.608712721192837e-07,0.011409067152078275
-79.31999999998942,0.003803658190751376,6.644167899322987e-08,1.6117762509142549e-07,0.011418142307882162
-79.30999999998942,0.0038066875153595016,6.657282240662629e-08,1.6148456146249954e-07,0.011427220902302781
-79.29999999998941,0.003809717990312217,6.670422467250819e-08,1.6179208234349293e-07,0.011436302935340132
-79.2899999999894,0.0038127496156095215,6.683588630180123e-08,1.6210018884750853e-07,0.011445388406994219
-79.2799999999894,0.0038157823912514147,6.69678078064405e-08,1.624088820897688e-07,0.01145447731726504
-79.2699999999894,0.003818816317237896,6.709998969937066e-08,1.6271816318762005e-07,0.01146356966615259
-79.25999999998939,0.0038218513935689676,6.72324324945497e-08,1.6302803326053633e-07,0.011472665453656878
-79.24999999998938,0.0038248876202446277,6.736513670694915e-08,1.6333849343012361e-07,0.011481764679777897
-79.23999999998938,0.0038279249972648774,6.749810285255797e-08,1.6364954482012374e-07,0.01149086734451565
-79.22999999998937,0.0038309635246297157,6.763133144838257e-08,1.6396118855641847e-07,0.011499973447870137
-79.21999999998937,0.0038340032023391436,6.776482301245087e-08,1.6427342576703377e-07,0.011509082989841355
-79.20999999998936,0.00383704403039316,6.789857806381226e-08,1.645862575821436e-07,0.01151819597042931
-79.19999999998936,0.0038400860087917646,6.803259712254158e-08,1.6489968513407422e-07,0.011527312389633993
-79.18999999998935,0.0038431291375349602,6.816688070973957e-08,1.6521370955730823e-07,0.011536432247455413
-79.17999999998935,0.003846173416622744,6.830142934753543e-08,1.655283319884886e-07,0.011545555543893565
-79.16999999998934,0.0038492188460551163,6.843624355908972e-08,1.6584355356642288e-07,0.011554682278948451
-79.15999999998934,0.003852265425832077,6.857132386859464e-08,1.6615937543208732e-07,0.01156381245262007
-79.14999999998933,0.003855313155953629,6.8706670801278e-08,1.6647579872863092e-07,0.011572946064908423
-79.13999999998933,0.003858362036419768,6.884228488340338e-08,1.667928246013797e-07,0.011582083115813508
-79.12999999998932,0.003861412067230498,6.897816664227403e-08,1.671104541978406e-07,0.011591223605335328
-79.11999999998932,0.0038644632483858157,6.911431660623304e-08,1.6742868866770603e-07,0.01160036753347388
-79.10999999998931,0.0038675155798857225,6.925073530466734e-08,1.6774752916285756e-07,0.011609514900229165
-79.09999999998931,0.0038705690617302176,6.93874232680078e-08,1.6806697683737046e-07,0.011618665705601184
-79.0899999999893,0.003873623693919303,6.952438102773321e-08,1.6838703284751776e-07,0.011627819949589936
-79.0799999999893,0.003876679476452977,6.966160911637042e-08,1.6870769835177437e-07,0.01163697763219542
-79.06999999998929,0.0038797364093312407,6.979910806749838e-08,1.6902897451082128e-07,0.011646138753417643
-79.05999999998929,0.003882794492554093,6.993687841574828e-08,1.693508624875499e-07,0.011655303313256593
-79.04999999998928,0.0038858537261215347,7.007492069680747e-08,1.6967336344706617e-07,0.01166447131171228
-79.03999999998928,0.0038889141100335654,7.021323544741973e-08,1.699964785566947e-07,0.0116736427487847
-79.02999999998927,0.003891975644290184,7.035182320538922e-08,1.7032020898598308e-07,0.01168281762447385
-79.01999999998927,0.003895038328891393,7.049068450958093e-08,1.7064455590670618e-07,0.011691995938779738
-79.00999999998926,0.0038981021638371904,7.062981989992341e-08,1.7096952049287035e-07,0.011701177691702355
-78.99999999998926,0.003901167149127577,7.07692299174117e-08,1.7129510392071746e-07,0.011710362883241707
-78.98999999998925,0.003904233284762552,7.090891510410767e-08,1.7162130736872954e-07,0.011719551513397791
-78.97999999998925,0.0039073005707421175,7.10488760031441e-08,1.719481320176327e-07,0.011728743582170614
-78.96999999998924,0.0039103690070662715,7.118911315872483e-08,1.7227557905040167e-07,0.011737939089560164
-78.95999999998924,0.003913438593735014,7.132962711612887e-08,1.7260364965226386e-07,0.011747138035566452
-78.94999999998923,0.003916509330748346,7.147041842171045e-08,1.7293234501070375e-07,0.011756340420189467
-78.93999999998923,0.0039195812181062675,7.161148762290326e-08,1.7326166631546724e-07,0.01176554624342922
-78.92999999998922,0.003922654255808777,7.175283526822048e-08,1.735916147585659e-07,0.011774755505285707
-78.91999999998922,0.0039257284438558755,7.189446190725899e-08,1.7392219153428127e-07,0.011783968205758924
-78.90999999998921,0.003928803782247565,7.203636809069944e-08,1.7425339783916915e-07,0.011793184344848879
-78.8999999999892,0.003931880270983841,7.217855437031043e-08,1.745852348720641e-07,0.011802403922555563
-78.8899999999892,0.003934957910064708,7.232102129894863e-08,1.7491770383408352e-07,0.011811626938878984
-78.8799999999892,0.003938036699490162,7.2463769430563e-08,1.752508059286323e-07,0.011820853393819131
-78.86999999998919,0.003941116639260208,7.26067993201948e-08,1.7558454236140683e-07,0.01183008328737602
-78.85999999998918,0.00394419772937484,7.275011152398193e-08,1.7591891434039973e-07,0.011839316619549636
-78.84999999998918,0.0039472799698340635,7.289370659915921e-08,1.762539230759039e-07,0.01184855339033999
-78.83999999998917,0.003950363360637876,7.303758510406132e-08,1.7658956978051708e-07,0.011857793599747077
-78.82999999998917,0.003953447901786275,7.318174759812576e-08,1.769258556691463e-07,0.011867037247770894
-78.81999999998916,0.003956533593279264,7.332619464189322e-08,1.77262781959012e-07,0.011876284334411444
-78.80999999998916,0.003959620435116843,7.347092679701189e-08,1.776003498696528e-07,0.011885534859668732
-78.79999999998915,0.003962708427299012,7.36159446262374e-08,1.7793856062292958e-07,0.01189478882354275
-78.78999999998915,0.003965797569825767,7.37612486934373e-08,1.782774154430301e-07,0.011904046226033502
-78.77999999998914,0.003968887862697113,7.390683956359097e-08,1.7861691555647344e-07,0.011913307067140985
-78.76999999998914,0.003971979305913048,7.405271780279407e-08,1.7895706219211424e-07,0.011922571346865205
-78.75999999998913,0.003975071899473573,7.419888397825857e-08,1.7929785658114753e-07,0.01193183906520616
-78.74999999998913,0.003978165643378686,7.434533865831703e-08,1.7963929995711267e-07,0.011941110222163842
-78.73999999998912,0.0039812605376283875,7.449208241242272e-08,1.799813935558983e-07,0.01195038481773826
-78.72999999998912,0.003984356582222679,7.463911581115405e-08,1.8032413861574644e-07,0.011959662851929414
-78.71999999998911,0.003987453777161559,7.478643942621448e-08,1.806675363772573e-07,0.011968944324737298
-78.70999999998911,0.003990552122445028,7.493405383043704e-08,1.8101158808339346e-07,0.011978229236161916
-78.6999999999891,0.003993651618073087,7.50819595977843e-08,1.8135629497948463e-07,0.01198751758620327
-78.6899999999891,0.003996752264045733,7.523015730335287e-08,1.8170165831323201e-07,0.011996809374861354
-78.67999999998909,0.0039998540603629704,7.537864752337359e-08,1.8204767933471274e-07,0.012006104602136173
-78.66999999998909,0.004002957007024795,7.552743083521477e-08,1.823943592963847e-07,0.012015403268027726
-78.65999999998908,0.004006061104031211,7.567650781738508e-08,1.8274169945309074e-07,0.012024705372536013
-78.64999999998908,0.004009166351382213,7.5825879049534e-08,1.8308970106206333e-07,0.012034010915661026
-78.63999999998907,0.004012272749077806,7.597554511245619e-08,1.8343836538292928e-07,0.012043319897402779
-78.62999999998907,0.004015380297117987,7.612550658809165e-08,1.8378769367771398e-07,0.012052632317761262
-78.61999999998906,0.004018488995502759,7.627576405953004e-08,1.8413768721084625e-07,0.012061948176736483
-78.60999999998906,0.004021598844232118,7.642631811101091e-08,1.8448834724916278e-07,0.012071267474328433
-78.59999999998905,0.004024709843306067,7.657716932792803e-08,1.8483967506191267e-07,0.01208059021053712
-78.58999999998905,0.004027821992724606,7.672831829682955e-08,1.8519167192076222e-07,0.01208991638536254
-78.57999999998904,0.004030935292487731,7.687976560542247e-08,1.8554433909979927e-07,0.01209924599880469
-78.56999999998904,0.004034049742595447,7.703151184257268e-08,1.8589767787553808e-07,0.012108579050863573
-78.55999999998903,0.004037165343047752,7.71835575983095e-08,1.862516895269237e-07,0.012117915541539195
-78.54999999998903,0.0040402820938446465,7.733590346382576e-08,1.8660637533533678e-07,0.012127255470831544
-78.53999999998902,0.0040433999949861296,7.748855003148228e-08,1.8696173658459818e-07,0.012136598838740627
-78.52999999998902,0.004046519046472203,7.764149789480798e-08,1.8731777456097347e-07,0.01214594564526645
-78.51999999998901,0.004049639248302863,7.779474764850444e-08,1.8767449055317786e-07,0.012155295890408998
-78.509999999989,0.004052760600478113,7.794829988844618e-08,1.8803188585238054e-07,0.012164649574168284
-78.499999999989,0.004055883102997953,7.810215521168392e-08,1.883899617522096e-07,0.0121740066965443
-78.489999999989,0.004059006755862382,7.825631421644765e-08,1.8874871954875665e-07,0.012183367257537053
-78.47999999998899,0.004062131559071398,7.841077750214702e-08,1.8910816054058143e-07,0.012192731257146538
-78.46999999998899,0.004065257512625005,7.856554566937597e-08,1.8946828602871663e-07,0.012202098695372756
-78.45999999998898,0.004068384616523201,7.872061931991271e-08,1.898290973166725e-07,0.012211469572215708
-78.44999999998898,0.004071512870765985,7.887599905672447e-08,1.901905957104416e-07,0.012220843887675394
-78.43999999998897,0.004074642275353359,7.903168548396737e-08,1.9055278251850362e-07,0.012230221641751811
-78.42999999998896,0.004077772830285321,7.918767920699128e-08,1.909156590518299e-07,0.012239602834444962
-78.41999999998896,0.004080904535561874,7.934398083233967e-08,1.9127922662388837e-07,0.012248987465754849
-78.40999999998895,0.0040840373911830135,7.950059096775443e-08,1.9164348655064826e-07,0.012258375535681466
-78.39999999998895,0.004087171397148744,7.965751022217584e-08,1.9200844015058487e-07,0.012267767044224817
-78.38999999998894,0.0040903065534590635,7.981473920574724e-08,1.9237408874468424e-07,0.012277161991384903
-78.37999999998894,0.0040934428601139715,7.997227852981518e-08,1.9274043365644802e-07,0.012286560377161719
-78.36999999998893,0.004096580317113468,8.0130128806934e-08,1.9310747621189833e-07,0.01229596220155527
-78.35999999998893,0.0040997189244575535,8.028829065086601e-08,1.9347521773958237e-07,0.012305367464565554
-78.34999999998892,0.004102858682146229,8.044676467658604e-08,1.9384365957057739e-07,0.012314776166192573
-78.33999999998892,0.004105999590179495,8.060555150028196e-08,1.942128030384955e-07,0.012324188306436326
-78.32999999998891,0.004109141648557346,8.076465173935788e-08,1.9458264947948837e-07,0.012333603885296807
-78.31999999998891,0.00411228485727979,8.092406601243737e-08,1.9495320023225217e-07,0.012343022902774028
-78.3099999999889,0.004115429216346821,8.108379493936395e-08,1.953244566380324e-07,0.012352445358867977
-78.2999999999889,0.004118574725758441,8.124383914120571e-08,1.9569642004062883e-07,0.012361871253578663
-78.2899999999889,0.004121721385514651,8.140419924025546e-08,1.9606909178640005e-07,0.012371300586906081
-78.27999999998889,0.004124869195615449,8.156487586003543e-08,1.964424732242688e-07,0.012380733358850232
-78.26999999998888,0.004128018156060837,8.17258696252975e-08,1.9681656570572654e-07,0.012390169569411117
-78.25999999998888,0.004131168266850813,8.188718116202775e-08,1.9719137058483832e-07,0.012399609218588733
-78.24999999998887,0.004134319527985379,8.204881109744672e-08,1.9756688921824794e-07,0.012409052306383088
-78.23999999998887,0.004137471939464534,8.221076006001412e-08,1.979431229651826e-07,0.01241849883279417
-78.22999999998886,0.004140625501288278,8.237302867942899e-08,1.9832007318745789e-07,0.012427948797821987
-78.21999999998886,0.004143780213456611,8.253561758663438e-08,1.9869774124948287e-07,0.012437402201466538
-78.20999999998885,0.004146936075969532,8.269852741381757e-08,1.9907612851826483e-07,0.012446859043727825
-78.19999999998885,0.0041500930888270435,8.286175879441485e-08,1.994552363634143e-07,0.012456319324605841
-78.18999999998884,0.004153251252029143,8.302531236311157e-08,1.9983506615714999e-07,0.012465783044100592
-78.17999999998884,0.004156410565575833,8.318918875584707e-08,2.0021561927430375e-07,0.012475250202212077
-78.16999999998883,0.004159571029467111,8.335338860981496e-08,2.0059689709232564e-07,0.012484720798940295
-78.15999999998883,0.004162732643702977,8.351791256346658e-08,2.0097890099128877e-07,0.012494194834285243
-78.14999999998882,0.004165895408283434,8.368276125651439e-08,2.0136163235389448e-07,0.01250367230824693
-78.13999999998882,0.004169059323208479,8.384793532993222e-08,2.0174509256547673e-07,0.012513153220825347
-78.12999999998881,0.004172224388478114,8.401343542596038e-08,2.0212928301400875e-07,0.012522637572020498
-78.1199999999888,0.004175390604092338,8.417926218810556e-08,2.0251420509010595e-07,0.012532125361832382
-78.1099999999888,0.004178557970051149,8.434541626114582e-08,2.0289986018703215e-07,0.012541616590261002
-78.0999999999888,0.0041817264863545514,8.451189829113073e-08,2.032862497007045e-07,0.012551111257306354
-78.08999999998879,0.004184896153002542,8.46787089253862e-08,2.0367337502969841e-07,0.012560609362968433
-78.07999999998879,0.004188066969995122,8.484584881251468e-08,2.0406123757525266e-07,0.012570110907247255
-78.06999999998878,0.00419123893733229,8.501331860239998e-08,2.0444983874127443e-07,0.012579615890142806
-78.05999999998878,0.004194412055014048,8.518111894620751e-08,2.0483917993434443e-07,0.012589124311655089
-78.04999999998877,0.004197586323040394,8.534925049638915e-08,2.0522926256372196e-07,0.012598636171784104
-78.03999999998877,0.004200761741411331,8.551771390668337e-08,2.0562008804135002e-07,0.012608151470529858
-78.02999999998876,0.004203938310126855,8.568650983212021e-08,2.0601165778186038e-07,0.01261767020789234
-78.01999999998876,0.004207116029186969,8.585563892902143e-08,2.0640397320257887e-07,0.012627192383871558
-78.00999999998875,0.004210294898591672,8.602510185500543e-08,2.067970357235302e-07,0.012636717998467509
-77.99999999998875,0.004213474918340965,8.619489926898772e-08,2.0719084676744344e-07,0.012646247051680192
-77.98999999998874,0.0042166560884348454,8.636503183118439e-08,2.0758540775975693e-07,0.012655779543509608
-77.97999999998873,0.0042198384088733155,8.653550020311559e-08,2.079807201286235e-07,0.012665315473955762
-77.96999999998873,0.004223021879656375,8.670630504760597e-08,2.083767853049157e-07,0.012674854843018645
-77.95999999998872,0.004226206500784023,8.687744702878966e-08,2.0877360472223093e-07,0.012684397650698263
